evol_id,esta_id_estacion,esta_code_estacion,evol_fecha,evol_fk_canal,evol_fecha_evento,evol_fecha_evento_p,evol_fecha_evento_s,evol_s_p,tevo_id_tipo,evol_coda,evol_amplitude_max,evol_amplitude_min,evol_unidad_amplitude,evol_rms,evol_polaridad,evol_peso,evol_frecuencia,evol_fk_estacion_canal,volc_id_volcan,evol_dr_cm2,evol_dr_sm2,evol_magnitud,evol_energia,evol_estado
1638566,97,BREF,1/29/2018 10:17:08,BHZ,1/25/2018 16:44:13,,,0.000000000000000,0,24.000000000000000,1884.978149414062500,-625.999633789062500,cuentas,0.607416749000549,N,0,5.371093750000000,,62,,,,,1
1638567,97,BREF,1/29/2018 10:17:39,BHZ,1/25/2018 17:22:57,,,0.000000000000000,2,14.000000000000000,1887.280517578125000,-2273.968750000000000,cuentas,0.280111789703369,N,0,1.855468750000000,,62,,,,,1
1638568,97,BREF,1/29/2018 10:18:44,BHZ,1/25/2018 19:02:51,,,0.000000000000000,2,22.000000000000000,3146.158203125000000,-3247.738037109375000,cuentas,0.193132281303406,N,0,6.103515625000000,,62,,,,,1
1638569,97,BREF,1/29/2018 10:19:18,BHZ,1/25/2018 21:07:44,,,0.000000000000000,2,13.000000000000000,837.298706054687500,-401.396362304687500,cuentas,2.154561281204224,N,0,4.345703125000000,,62,,,,,1
1638570,97,BREF,1/29/2018 10:19:48,BHZ,1/26/2018 1:35:11,,,0.000000000000000,2,21.000000000000000,11787.397460937500000,-9410.903320312500000,cuentas,0.039543818682432,N,0,6.762695312500000,,62,,,,,1
1638571,97,BREF,1/29/2018 10:19:56,BHZ,1/26/2018 1:35:40,,,0.000000000000000,2,45.000000000000000,41532.304687500000000,-23855.638671875000000,cuentas,0.020833015441895,N,0,6.298828125000000,,62,,,,,1
1638572,97,BREF,1/29/2018 10:22:26,BHZ,1/26/2018 3:42:49,,,0.000000000000000,2,11.000000000000000,860.455322265625000,-800.724243164062500,cuentas,0.218237474560738,N,0,2.734375000000000,,62,,,,,1
1638573,97,BREF,1/29/2018 10:24:02,BHZ,1/26/2018 7:32:36,,,0.000000000000000,2,26.000000000000000,5836.681152343750000,-5154.284667968750000,cuentas,0.144450098276138,N,0,3.515625000000000,,62,,,,,1
1638574,97,BREF,1/29/2018 10:26:19,BHZ,1/26/2018 11:26:27,,,0.000000000000000,2,16.000000000000000,1379.376586914062500,-480.261505126953125,cuentas,24.602664947509766,N,0,3.662109375000000,,62,,,,,1
1638575,97,BREF,1/29/2018 10:33:18,BHZ,1/26/2018 22:12:18,,,0.000000000000000,2,15.000000000000000,872.386596679687500,-161.660568237304688,cuentas,0.464502066373825,N,0,5.664062500000000,,62,,,,,1
1638576,97,BREF,1/29/2018 10:43:03,BHZ,1/27/2018 1:58:51,,,0.000000000000000,2,27.000000000000000,949.026733398437500,-913.179199218750000,cuentas,0.177347615361214,N,0,2.636718750000000,,62,,,,,1
1638578,97,BREF,1/29/2018 10:49:12,BHZ,1/27/2018 3:08:37,,,0.000000000000000,2,12.000000000000000,368.078155517578125,-49.110752105712891,cuentas,1.699769258499146,N,0,6.640625000000000,,62,,,,,1
1638579,97,BREF,1/29/2018 10:49:17,BHZ,1/27/2018 3:08:57,,,0.000000000000000,2,12.000000000000000,1032.293701171875000,-318.122161865234375,cuentas,0.057223871350288,N,0,3.369140625000000,,62,,,,,1
1638580,97,BREF,1/29/2018 10:49:26,BHZ,1/27/2018 3:13:05,,,0.000000000000000,2,18.000000000000000,341.489807128906250,-207.891387939453125,cuentas,0.256561100482941,N,0,5.859375000000000,,62,,,,,1
1638581,97,BREF,1/29/2018 10:49:41,BHZ,1/27/2018 3:30:34,,,0.000000000000000,2,13.000000000000000,283.493347167968750,-176.615158081054688,cuentas,0.977221429347992,N,0,3.320312500000000,,62,,,,,1
1638582,97,BREF,1/29/2018 10:50:11,BHZ,1/27/2018 4:41:32,,,0.000000000000000,2,12.000000000000000,171.095489501953125,-126.186622619628906,cuentas,1.180724740028381,N,0,8.203125000000000,,62,,,,,1
1638583,97,BREF,1/29/2018 10:50:45,BHZ,1/27/2018 5:00:09,,,0.000000000000000,2,13.000000000000000,215.157501220703125,-87.929756164550781,cuentas,0.196483492851257,N,0,7.031250000000000,,62,,,,,1
1638584,97,BREF,1/29/2018 10:50:50,BHZ,1/27/2018 5:04:16,,,0.000000000000000,2,14.000000000000000,743.884887695312500,-590.925292968750000,cuentas,1.709552884101868,N,0,6.835937500000000,,62,,,,,1
1638585,97,BREF,1/29/2018 10:51:07,BHZ,1/27/2018 5:49:06,,,0.000000000000000,2,17.000000000000000,318.047760009765625,-197.233718872070313,cuentas,2.206078529357910,N,0,5.175781250000000,,62,,,,,1
1638586,97,BREF,1/29/2018 10:51:19,BHZ,1/27/2018 6:00:04,,,0.000000000000000,2,18.000000000000000,1325.446899414062500,-86.861793518066406,cuentas,1.212671399116516,N,0,7.617187500000000,,62,,,,,1
